"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"4015314152","401531415","East Carolina","American Athletic","SMU","American Athletic","2","false","1","40","60","13","52","1","47","53","11","53","3","7","PUNT","true","0","0","0","0"
"4015314153","401531415","SMU","American Athletic","East Carolina","American Athletic","3","false","1","80","80","11","53","1","72","72","10","19","3","8","PUNT","false","0","0","0","0"
"4015314154","401531415","East Carolina","American Athletic","SMU","American Athletic","4","false","1","35","65","10","19","1","32","68","9","25","3","-3","PUNT","true","0","0","0","0"
"4015314155","401531415","SMU","American Athletic","East Carolina","American Athletic","5","true","1","69","69","9","25","1","0","0","7","9","6","69","TD","false","0","0","7","0"
"4015314156","401531415","East Carolina","American Athletic","SMU","American Athletic","6","false","1","28","72","7","9","1","28","72","6","6","3","0","PUNT","true","0","7","0","7"
"4015314157","401531415","SMU","American Athletic","East Carolina","American Athletic","7","true","1","74","74","6","6","1","0","0","5","4","3","74","TD","false","7","0","14","0"
"4015314158","401531415","East Carolina","American Athletic","SMU","American Athletic","8","true","1","25","75","5","4","2","69","31","13","40","14","44","FG","true","0","14","3","14"
"4015314159","401531415","SMU","American Athletic","East Carolina","American Athletic","9","false","2","85","85","13","40","2","78","78","12","33","3","7","PUNT","false","14","3","14","3"
"40153141510","401531415","East Carolina","American Athletic","SMU","American Athletic","10","false","2","32","68","12","33","2","33","67","10","40","3","1","PUNT","true","3","14","3","14"
"40153141511","401531415","SMU","American Athletic","East Carolina","American Athletic","11","false","2","70","70","10","40","2","63","63","9","23","3","7","PUNT","false","14","3","14","3"
"40153141512","401531415","East Carolina","American Athletic","SMU","American Athletic","12","true","2","19","81","9","23","2","100","0","2","47","12","81","TD","true","3","14","10","14"
"40153141513","401531415","SMU","American Athletic","East Carolina","American Athletic","13","false","2","83","83","2","47","2","62","62","1","16","5","21","PUNT","false","14","10","14","10"
"40153141514","401531415","East Carolina","American Athletic","SMU","American Athletic","14","false","2","22","78","1","16","2","36","64","0","0","6","14","PUNT","true","10","14","10","14"
"40153141516","401531415","East Carolina","American Athletic","SMU","American Athletic","15","false","3","25","75","15","0","3","32","68","13","53","3","7","PUNT","true","10","14","10","14"
"40153141517","401531415","SMU","American Athletic","East Carolina","American Athletic","16","false","3","62","62","13","53","3","61","61","13","0","3","1","PUNT","false","14","10","14","10"
"40153141518","401531415","East Carolina","American Athletic","SMU","American Athletic","17","false","3","35","65","13","0","3","36","64","11","23","3","1","PUNT","true","10","14","10","14"
"40153141519","401531415","SMU","American Athletic","East Carolina","American Athletic","18","false","3","89","89","11","23","3","59","59","10","50","3","0","PUNT","false","14","10","14","10"
"40153141520","401531415","East Carolina","American Athletic","SMU","American Athletic","19","false","3","7","93","10","50","3","12","88","8","58","3","5","PUNT","true","10","14","10","14"
"40153141521","401531415","SMU","American Athletic","East Carolina","American Athletic","20","false","3","51","51","8","58","3","52","52","7","49","3","-1","PUNT","false","14","10","14","10"
"40153141522","401531415","East Carolina","American Athletic","SMU","American Athletic","21","false","3","10","90","7","49","3","36","64","4","19","8","26","PUNT","true","10","14","10","14"
"40153141523","401531415","SMU","American Athletic","East Carolina","American Athletic","22","false","3","81","81","4","19","3","21","21","0","37","8","60","MISSED FG","false","14","10","14","10"
"40153141524","401531415","East Carolina","American Athletic","SMU","American Athletic","23","false","3","21","79","0","37","4","18","82","14","17","2","-3","FUMBLE","true","10","14","10","14"
"40153141525","401531415","SMU","American Athletic","East Carolina","American Athletic","24","true","4","32","32","14","17","4","33","33","13","18","4","-1","FG","false","14","10","17","10"
"40153141526","401531415","East Carolina","American Athletic","SMU","American Athletic","25","false","4","35","65","13","18","4","42","58","11","22","3","7","PUNT","true","10","17","10","17"
"40153141527","401531415","SMU","American Athletic","East Carolina","American Athletic","26","false","4","83","83","11","22","4","59","59","7","36","7","24","PUNT","false","17","10","17","10"
"40153141528","401531415","East Carolina","American Athletic","SMU","American Athletic","27","true","4","14","86","7","36","4","29","71","7","22","1","15","INT TD","true","10","17","10","24"
"40153141529","401531415","East Carolina","American Athletic","SMU","American Athletic","28","false","4","25","75","7","22","4","33","67","6","13","3","8","PUNT","true","10","24","10","24"
"40153141530","401531415","SMU","American Athletic","East Carolina","American Athletic","29","true","4","70","70","6","13","4","0","0","2","29","7","70","TD","false","24","10","31","10"
"40153141531","401531415","East Carolina","American Athletic","SMU","American Athletic","30","false","4","25","75","2","29","4","81","19","0","59","8","56","DOWNS","true","10","31","10","31"
"40153141532","401531415","SMU","American Athletic","East Carolina","American Athletic","31","false","4","81","81","0","59","4","82","82","0","0","2","-1","END OF GAME","false","31","10","31","10"
"4015314161","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","1","false","1","25","75","15","0","1","27","73","13","29","3","2","PUNT","true","0","0","0","0"
"4015314162","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","2","false","1","64","64","13","29","1","30","30","8","47","9","34","DOWNS","false","0","0","0","0"
"4015314163","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","3","false","1","30","70","8","47","1","34","66","7","12","3","4","PUNT","true","0","0","0","0"
"4015314164","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","4","true","1","27","27","7","12","1","0","0","5","59","3","27","TD","false","0","0","7","0"
"4015314165","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","5","false","1","25","75","5","59","1","30","70","5","3","3","5","PUNT","true","0","7","0","7"
"4015314166","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","6","false","1","66","66","5","3","1","66","66","4","54","1","0","INT","false","7","0","7","0"
"4015314167","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","7","false","1","29","71","4","54","1","32","68","3","44","3","3","PUNT","true","0","7","0","7"
"4015314168","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","8","true","1","66","66","3","44","2","29","29","14","8","11","37","FG","false","7","0","10","0"
"4015314169","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","9","false","2","16","84","14","2","2","46","54","12","0","4","30","INT","true","0","10","0","10"
"40153141610","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","10","false","2","92","92","12","0","2","87","87","10","25","3","5","PUNT","false","10","0","10","0"
"40153141611","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","11","true","2","59","41","10","25","2","100","0","7","7","6","41","TD","true","0","10","7","10"
"40153141612","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","12","true","2","75","75","7","7","2","30","30","2","37","9","45","FG","false","10","7","13","7"
"40153141613","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","13","false","2","25","75","2","37","2","29","71","1","10","5","4","PUNT","true","7","13","7","13"
"40153141614","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","14","false","2","77","77","1","10","2","50","50","0","0","7","27","PUNT","false","13","7","13","7"
"40153141615","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","15","false","3","75","75","15","0","3","76","76","13","46","3","-1","PUNT","false","13","7","13","7"
"40153141616","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","16","false","3","22","78","13","46","3","52","48","10","43","7","30","PUNT","true","7","13","7","13"
"40153141617","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","17","false","3","91","91","10","43","3","95","95","9","13","3","-4","PUNT","false","13","7","13","7"
"40153141618","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","18","false","3","54","46","9","13","3","81","19","4","6","11","27","MISSED FG","true","7","13","7","13"
"40153141619","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","19","true","3","80","80","4","6","4","26","26","14","13","8","54","FG","false","13","7","16","7"
"40153141620","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","20","false","4","25","75","14","13","4","20","80","12","24","3","-5","PUNT","true","7","16","7","16"
"40153141621","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","21","false","4","63","63","12","24","4","56","56","10","54","3","7","PUNT","false","16","7","16","7"
"40153141622","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","22","false","4","16","84","10","54","4","32","68","9","16","6","16","DOWNS","true","7","16","7","16"
"40153141623","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","23","true","4","32","32","9","16","4","29","29","7","5","4","3","FG","false","16","7","19","7"
"40153141624","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","24","false","4","25","75","7","5","4","28","72","5","26","4","3","DOWNS","true","7","19","7","19"
"40153141625","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","25","true","4","28","28","5","26","4","23","23","3","13","4","5","FG","false","19","7","22","7"
"40153141626","401531416","Florida Atlantic","American Athletic","East Carolina","American Athletic","26","false","4","25","75","3","13","4","30","70","1","56","4","5","DOWNS","true","7","22","7","22"
"40153141627","401531416","East Carolina","American Athletic","Florida Atlantic","American Athletic","27","false","4","30","30","1","56","4","33","33","1","31","4","-3","DOWNS","false","22","7","22","7"
